date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:01%20GMT	https://www.wadhefa.com/news/profile/962/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/962/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:01	29814/29814	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:01%20GMT	https://www.wadhefa.com/news.php?cat=freshers&lids=734	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news0880.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:01%20GMT	https://www.wadhefa.com/news/19570/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19570/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:02%20GMT	https://www.wadhefa.com/news/profile/47/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/47/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:02	29814/29814	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:02%20GMT	https://www.wadhefa.com/news.php?cat=freshers&lids=735	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsaf95.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:02%20GMT	https://www.wadhefa.com/news/19566/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19566/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:02%20GMT	https://www.wadhefa.com/news/profile/633/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/633/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:03	29814/29814	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:02%20GMT	https://www.wadhefa.com/news.php?cat=freshers&lids=736	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsff2c.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:03%20GMT	https://www.wadhefa.com/news/19562/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19562/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:03%20GMT	https://www.wadhefa.com/news/profile/20/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/20/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:03	30086/30086	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:03%20GMT	https://www.wadhefa.com/news.php?f=65&cat=freshers&o_type=1	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsf928.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:03%20GMT	https://www.wadhefa.com/news/19561/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19561/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:04	30117/30117	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:04%20GMT	https://www.wadhefa.com/news.php?f=130&cat=freshers&o_type=1	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news0733.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:04%20GMT	https://www.wadhefa.com/news/profile/154/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/154/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:04%20GMT	https://www.wadhefa.com/news/19558/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19558/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:04%20GMT	https://www.wadhefa.com/news/profile/321/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/321/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:04%20GMT	https://www.wadhefa.com/news/19556/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19556/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:04%20GMT	https://www.wadhefa.com/news/profile/1214/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/1214/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:05%20GMT	https://www.wadhefa.com/news/19555/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19555/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:05	30117/30117	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:05%20GMT	https://www.wadhefa.com/news.php?f=195&cat=freshers&o_type=1	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsa99f.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:05%20GMT	https://www.wadhefa.com/news/profile/418/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/418/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:06	30117/30117	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:05%20GMT	https://www.wadhefa.com/news.php?f=260&cat=freshers&o_type=1	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news7416.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:05%20GMT	https://www.wadhefa.com/news/19554/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19554/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:05%20GMT	https://www.wadhefa.com/news/profile/34/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/34/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:06%20GMT	https://www.wadhefa.com/news/19552/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19552/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:06	30117/30117	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:06%20GMT	https://www.wadhefa.com/news.php?f=325&cat=freshers&o_type=1	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsa35a.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:06%20GMT	https://www.wadhefa.com/news/profile/1185/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/1185/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:06%20GMT	https://www.wadhefa.com/news/19548/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19548/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:07	30117/30117	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:06%20GMT	https://www.wadhefa.com/news.php?f=390&cat=freshers&o_type=1	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsd6d5.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:07%20GMT	https://www.wadhefa.com/news/19546/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19546/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:07	30274/30274	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:07%20GMT	https://www.wadhefa.com/news.php?f=0&o=1&o_type=0&cat=freshers	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news6d1c.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:07%20GMT	https://www.wadhefa.com/news/profile/1295/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/1295/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:07%20GMT	https://www.wadhefa.com/news/19545/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19545/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:07%20GMT	https://www.wadhefa.com/news/profile/608/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/608/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:08	30274/30274	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:08%20GMT	https://www.wadhefa.com/news.php?f=0&o=2&o_type=0&cat=freshers	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news1b58.html	(from https://www.wadhefa.com/news.php?cat=freshers)
13:32:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:08%20GMT	https://www.wadhefa.com/news/19542/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19542/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:08%20GMT	https://www.wadhefa.com/news/19540/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19540/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:08%20GMT	https://www.wadhefa.com/news/profile/254/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/254/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:09%20GMT	https://www.wadhefa.com/news/profile/1140/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/1140/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:11%20GMT	https://www.wadhefa.com/news/19536/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19536/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:12	31566/31566	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:11%20GMT	https://www.wadhefa.com/english/news.php?status=active	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/english/newse89e.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:12%20GMT	https://www.wadhefa.com/news/profile/574/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/574/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:12%20GMT	https://www.wadhefa.com/news/profile/119/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/119/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:12%20GMT	https://www.wadhefa.com/news/19535/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19535/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:13	30665/30665	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:12%20GMT	https://www.wadhefa.com/news.php?status=active&gen=M	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news29c2.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:12%20GMT	https://www.wadhefa.com/news/19532/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19532/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:13%20GMT	https://www.wadhefa.com/news/profile/333/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/333/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:13	30665/30665	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:13%20GMT	https://www.wadhefa.com/news.php?status=active&gen=F	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news1050.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:13%20GMT	https://www.wadhefa.com/news/19531/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19531/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:13%20GMT	https://www.wadhefa.com/news/19530/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19530/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:14	30644/30644	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:14%20GMT	https://www.wadhefa.com/news.php?status=active&lids=148	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsec93.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:14%20GMT	https://www.wadhefa.com/news/profile/778/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/778/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:14%20GMT	https://www.wadhefa.com/news/19533/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19533/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:15	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:14%20GMT	https://www.wadhefa.com/news.php?status=active&lids=724	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news6022.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:15%20GMT	https://www.wadhefa.com/news/profile/611/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/611/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:15%20GMT	https://www.wadhefa.com/news/19523/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19523/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:15	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:15%20GMT	https://www.wadhefa.com/news.php?status=active&lids=725	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsa748.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:15%20GMT	https://www.wadhefa.com/news/19522/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19522/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:16%20GMT	https://www.wadhefa.com/news/19521/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19521/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:16%20GMT	https://www.wadhefa.com/news/19517/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19517/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:16	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:16%20GMT	https://www.wadhefa.com/news.php?status=active&lids=726	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news5b39.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:16%20GMT	https://www.wadhefa.com/news/profile/59/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/59/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:16%20GMT	https://www.wadhefa.com/news/19518/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19518/index.html	(from https://www.wadhefa.com/news.php?cat=companies)
13:32:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:17%20GMT	https://www.wadhefa.com/news/19524/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19524/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:17	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:17%20GMT	https://www.wadhefa.com/news.php?status=active&lids=727	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newscda8.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:17%20GMT	https://www.wadhefa.com/news/profile/558/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/558/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:17%20GMT	https://www.wadhefa.com/news/19490/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19490/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:18	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:18%20GMT	https://www.wadhefa.com/news.php?status=active&lids=728	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/newsb88d.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:18%20GMT	https://www.wadhefa.com/news/profile/153/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/153/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:18%20GMT	https://www.wadhefa.com/news/19477/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19477/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:19	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:18%20GMT	https://www.wadhefa.com/news.php?status=active&lids=729	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news66bf.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:19%20GMT	https://www.wadhefa.com/news/profile/80/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/80/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:19%20GMT	https://www.wadhefa.com/news/19399/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19399/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:19%20GMT	https://www.wadhefa.com/news/profile/783/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/783/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:20	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:20%20GMT	https://www.wadhefa.com/news.php?status=active&lids=730	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news6db5.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:20%20GMT	https://www.wadhefa.com/news/19329/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19329/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:20%20GMT	https://www.wadhefa.com/news/19362/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19362/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:20%20GMT	https://www.wadhefa.com/news/profile/207/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/207/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:21	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:20%20GMT	https://www.wadhefa.com/news.php?status=active&lids=731	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news5fb9.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:21%20GMT	https://www.wadhefa.com/news/19294/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19294/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:21%20GMT	https://www.wadhefa.com/news/19289/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19289/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:21	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:21%20GMT	https://www.wadhefa.com/news.php?status=active&lids=732	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news3977.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:21%20GMT	https://www.wadhefa.com/news/profile/166/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/166/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:21%20GMT	https://www.wadhefa.com/news/19269/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19269/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:22	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:22%20GMT	https://www.wadhefa.com/news.php?status=active&lids=733	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news6f00.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:22%20GMT	https://www.wadhefa.com/news/profile/1100/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/1100/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:22	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:22%20GMT	https://www.wadhefa.com/news.php?status=active&lids=734	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news3b8d.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:22%20GMT	https://www.wadhefa.com/news/19097/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/19097/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:22%20GMT	https://www.wadhefa.com/news/18999/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/18999/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:23%20GMT	https://www.wadhefa.com/news/profile/1000/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/1000/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:23	29886/29886	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:32:23%20GMT	https://www.wadhefa.com/news.php?status=active&lids=735	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news9060.html	(from https://www.wadhefa.com/news.php?status=active)
13:32:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:23%20GMT	https://www.wadhefa.com/news/18928/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/18928/index.html	(from https://www.wadhefa.com/news.php?cat=education)
13:32:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2010:32:23%20GMT	https://www.wadhefa.com/news/profile/229/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/news/profile/229/index.html	(from https://www.wadhefa.com/news.php?cat=education)
